ride_id,rider_id,driver_id,ride_date,pickup_location,drop_location,distance_km,ride_status,pickup_time,dropoff_time
857,112,84,2025-06-18 19:30:15,"Andheri, Mumbai","Juhu, Mumbai",2.66,Completed,2025-06-19 03:22:15,2025-06-19 03:32:15.000
858,422,398,2025-06-12 17:00:12,"Banjara Hills, Hyderabad","Kukatpally, Hyderabad",7.6,Cancelled,2025-06-12 20:26:12,2025-06-12 20:41:24.000
859,555,373,2025-11-30 09:36:48,"Whitefield, Bangalore","Yelahanka, Bangalore",8.12,Completed,2025-12-01 01:15:48,2025-12-01 01:32:02.400
860,561,337,2025-04-24 13:35:41,"Hitech City, Hyderabad","Banjara Hills, Hyderabad",20.7,Completed,2025-04-25 07:13:41,2025-04-25 07:55:05.000
861,172,351,2025-07-17 23:16:19,"Gachibowli, Hyderabad","Hitech City, Hyderabad",6.85,Completed,2025-07-18 20:54:19,2025-07-18 21:08:01.000
862,357,94,2026-02-23 03:44:59,"Hebbal, Bangalore","Whitefield, Bangalore",17.65,Completed,2026-02-24 00:18:59,2026-02-24 00:54:17.000
863,535,23,2025-10-09 04:41:54,"Dwarka, Delhi","Vasant Kunj, Delhi",19.25,Completed,2025-10-09 17:48:54,2025-10-09 18:27:24.000
864,584,149,2025-04-02 09:29:16,"Hadapsar, Pune","Hinjewadi, Pune",8.5,Completed,2025-04-02 09:44:16,2025-04-02 10:01:16.000
865,77,360,2025-11-14 07:42:38,"Kalyani Nagar, Pune","Hadapsar, Pune",11.86,Completed,2025-11-14 13:24:38,2025-11-14 13:48:21.200
866,534,347,2025-03-28 02:12:59,"Karol Bagh, Delhi","Saket, Delhi",21.38,Completed,2025-03-28 20:01:59,2025-03-28 20:44:44.600
867,567,292,2025-08-10 00:38:05,"Jayanagar, Bangalore","MG Road, Bangalore",9.61,Completed,2025-08-10 16:23:05,2025-08-10 16:42:18.200
868,162,305,2025-12-26 07:36:01,"Andheri, Mumbai","Dadar, Mumbai",12.72,Completed,2025-12-27 05:17:01,2025-12-27 05:42:27.400
869,250,47,2025-07-28 21:50:16,"Connaught Place, Delhi","Saket, Delhi",5.31,Cancelled,2025-07-29 18:50:16,2025-07-29 19:00:53.200
870,375,270,2026-01-03 05:18:56,"Andheri, Mumbai","Bandra, Mumbai",16.64,Cancelled,2026-01-03 22:51:56,2026-01-03 23:25:12.800
871,93,144,2025-03-23 13:42:32,"Dadar, Mumbai","Juhu, Mumbai",20.38,Cancelled,2025-03-24 07:01:32,2025-03-24 07:42:17.600
872,52,181,2025-05-04 14:11:03,"Karol Bagh, Delhi","Saket, Delhi",9.68,Completed,2025-05-05 04:54:03,2025-05-05 05:13:24.600
873,555,26,2026-01-13 20:14:53,"Bandra, Mumbai","Juhu, Mumbai",7.33,Completed,2026-01-13 23:07:53,2026-01-13 23:22:32.600
874,106,244,2025-12-19 06:42:58,"Hinjewadi, Pune","Hadapsar, Pune",9.02,Completed,2025-12-19 14:41:58,2025-12-19 15:00:00.400
875,518,355,2025-05-29 11:45:09,"Andheri, Mumbai","Bandra, Mumbai",4.7,Completed,2025-05-30 02:17:09,2025-05-30 02:27:09.000
876,579,188,2025-04-09 17:47:52,"Kalyani Nagar, Pune","Viman Nagar, Pune",19.82,Completed,2025-04-09 23:54:52,2025-04-10 00:34:30.400
877,508,90,2025-10-17 19:23:13,"Bandra, Mumbai","Juhu, Mumbai",21.83,Completed,2025-10-18 11:19:13,2025-10-18 12:02:52.600
878,453,359,2025-03-07 00:48:37,"Colaba, Mumbai","Ghatkopar, Mumbai",11.33,Completed,2025-03-07 06:52:37,2025-03-07 07:15:16.600
879,245,388,2025-11-11 12:40:25,"Ameerpet, Hyderabad","Secunderabad, Hyderabad",13.34,Completed,2025-11-12 04:42:25,2025-11-12 05:09:05.800
880,400,271,2025-08-12 18:45:50,"Colaba, Mumbai","Powai, Mumbai",20.73,Completed,2025-08-13 09:16:50,2025-08-13 09:58:17.600
881,441,233,2026-01-19 08:05:40,"Dadar, Mumbai","Bandra, Mumbai",10.2,Cancelled,2026-01-19 12:43:40,2026-01-19 13:04:04.000
882,157,157,2025-07-05 16:59:03,"MG Road, Bangalore","Whitefield, Bangalore",20.0,Cancelled,2025-07-05 22:03:03,2025-07-05 22:43:03.000
883,79,394,2025-05-01 13:46:27,"Saket, Delhi","Rajouri Garden, Delhi",18.6,Cancelled,2025-05-01 22:10:27,2025-05-01 22:47:39.000
884,399,253,2026-01-07 04:12:01,"Saket, Delhi","Connaught Place, Delhi",8.34,Cancelled,2026-01-07 06:10:01,2026-01-07 06:26:41.800
885,22,249,2026-01-03 15:46:42,"Ameerpet, Hyderabad","Madhapur, Hyderabad",3.9,Completed,2026-01-04 01:03:42,2026-01-04 01:13:42.000
886,476,363,2026-01-16 11:36:30,"Juhu, Mumbai","Colaba, Mumbai",14.11,Completed,2026-01-16 20:22:30,2026-01-16 20:50:43.200
887,567,60,2025-11-13 06:30:41,"Dwarka, Delhi","Rajouri Garden, Delhi",5.57,Completed,2025-11-13 13:54:41,2025-11-13 14:05:49.400
888,562,14,2025-05-05 01:42:37,"Hitech City, Hyderabad","Kukatpally, Hyderabad",20.76,Completed,2025-05-05 04:28:37,2025-05-05 05:10:08.200
889,144,78,2025-04-25 20:18:09,"Saket, Delhi","Vasant Kunj, Delhi",13.3,Completed,2025-04-26 18:02:09,2025-04-26 18:28:45.000
890,473,362,2025-12-31 10:47:38,"Hitech City, Hyderabad","Kukatpally, Hyderabad",9.83,Completed,2025-12-31 16:17:38,2025-12-31 16:37:17.600
891,402,197,2025-05-20 04:06:03,"Powai, Mumbai","Colaba, Mumbai",19.0,Completed,2025-05-20 17:24:03,2025-05-20 18:02:03.000
892,311,15,2025-12-19 17:07:02,"Secunderabad, Hyderabad","Ameerpet, Hyderabad",24.18,Completed,2025-12-20 09:26:02,2025-12-20 10:14:23.600
893,327,200,2025-05-18 18:15:21,"Saket, Delhi","Connaught Place, Delhi",17.8,Completed,2025-05-19 14:13:21,2025-05-19 14:48:57.000
894,413,348,2026-02-21 01:37:29,"Lajpat Nagar, Delhi","Vasant Kunj, Delhi",19.96,Cancelled,2026-02-21 13:26:29,2026-02-21 14:06:24.200
895,509,379,2025-07-15 14:31:15,"Shivajinagar, Pune","Kalyani Nagar, Pune",18.01,Completed,2025-07-16 07:06:15,2025-07-16 07:42:16.200
896,333,85,2025-08-19 09:21:19,"Kalyani Nagar, Pune","Hinjewadi, Pune",21.82,Cancelled,2025-08-19 18:14:19,2025-08-19 18:57:57.400
897,237,155,2025-11-16 11:22:10,"Indiranagar, Bangalore","Koramangala, Bangalore",18.98,Completed,2025-11-17 03:30:10,2025-11-17 04:08:07.600
898,360,84,2025-06-26 01:04:32,"Koramangala, Bangalore","Jayanagar, Bangalore",24.15,Cancelled,2025-06-26 14:36:32,2025-06-26 15:24:50.000
899,240,305,2025-12-18 01:56:45,"Hinjewadi, Pune","Kalyani Nagar, Pune",22.3,Cancelled,2025-12-18 12:45:45,2025-12-18 13:30:21.000
900,438,138,2026-02-18 10:16:06,"Juhu, Mumbai","Colaba, Mumbai",18.99,Completed,2026-02-19 01:56:06,2026-02-19 02:34:04.800
901,336,357,2025-08-11 04:54:03,"Vasant Kunj, Delhi","Rajouri Garden, Delhi",7.45,Completed,2025-08-12 00:14:03,2025-08-12 00:28:57.000
902,501,192,2025-09-26 13:08:21,"Connaught Place, Delhi","Lajpat Nagar, Delhi",3.13,Completed,2025-09-27 04:28:21,2025-09-27 04:38:21.000
903,386,130,2025-06-16 15:00:35,"Whitefield, Bangalore","Hebbal, Bangalore",6.18,Cancelled,2025-06-16 19:35:35,2025-06-16 19:47:56.600
904,585,271,2025-05-25 07:09:29,"Vasant Kunj, Delhi","Lajpat Nagar, Delhi",5.92,Completed,2025-05-26 06:41:29,2025-05-26 06:53:19.400
905,434,365,2025-05-10 03:53:37,"MG Road, Bangalore","Hebbal, Bangalore",14.91,Cancelled,2025-05-11 02:35:37,2025-05-11 03:05:26.200
906,451,327,2025-11-09 15:39:58,"Hitech City, Hyderabad","Gachibowli, Hyderabad",2.18,Completed,2025-11-10 02:56:58,2025-11-10 03:06:58.000
907,466,174,2025-12-25 04:43:26,"MG Road, Bangalore","Yelahanka, Bangalore",24.96,Completed,2025-12-25 23:48:26,2025-12-26 00:38:21.200
908,342,333,2025-10-15 21:32:38,"Ameerpet, Hyderabad","Secunderabad, Hyderabad",3.97,Completed,2025-10-16 10:32:38,2025-10-16 10:42:38.000
909,597,192,2025-06-08 17:46:03,"Andheri, Mumbai","Powai, Mumbai",9.41,Completed,2025-06-08 18:43:03,2025-06-08 19:01:52.200
910,8,172,2026-02-24 11:57:45,"Saket, Delhi","Lajpat Nagar, Delhi",2.23,Cancelled,2026-02-24 20:06:45,2026-02-24 20:16:45.000
911,90,39,2025-04-11 18:52:26,"Viman Nagar, Pune","Hinjewadi, Pune",12.45,Completed,2025-04-12 09:00:26,2025-04-12 09:25:20.000
912,528,273,2025-11-29 06:52:30,"Lajpat Nagar, Delhi","Rajouri Garden, Delhi",4.01,Completed,2025-11-29 10:51:30,2025-11-29 11:01:30.000
913,309,106,2025-11-14 01:20:33,"Hinjewadi, Pune","Shivajinagar, Pune",4.77,Completed,2025-11-14 03:14:33,2025-11-14 03:24:33.000
914,533,119,2026-01-01 05:53:48,"Aundh, Pune","Viman Nagar, Pune",12.58,Cancelled,2026-01-01 19:33:48,2026-01-01 19:58:57.600
915,70,140,2025-03-12 22:27:59,"Lajpat Nagar, Delhi","Dwarka, Delhi",8.19,Completed,2025-03-13 17:30:59,2025-03-13 17:47:21.800
916,536,302,2026-02-26 15:16:54,"Kukatpally, Hyderabad","Gachibowli, Hyderabad",5.35,Completed,2026-02-27 07:55:54,2026-02-27 08:06:36.000
917,18,204,2025-08-08 17:25:30,"Dadar, Mumbai","Powai, Mumbai",12.6,Completed,2025-08-09 15:35:30,2025-08-09 16:00:42.000
918,224,235,2025-11-12 06:59:08,"Dwarka, Delhi","Connaught Place, Delhi",11.56,Cancelled,2025-11-12 10:04:08,2025-11-12 10:27:15.200
919,505,339,2025-06-27 15:18:29,"Jayanagar, Bangalore","Koramangala, Bangalore",9.99,Completed,2025-06-27 21:24:29,2025-06-27 21:44:27.800
920,86,266,2025-09-21 07:38:59,"Bandra, Mumbai","Powai, Mumbai",18.51,Cancelled,2025-09-21 21:05:59,2025-09-21 21:43:00.200
921,318,212,2026-01-31 18:15:51,"Bandra, Mumbai","Ghatkopar, Mumbai",9.29,Completed,2026-02-01 13:23:51,2026-02-01 13:42:25.800
922,579,39,2025-08-13 16:56:24,"Madhapur, Hyderabad","Secunderabad, Hyderabad",8.23,Completed,2025-08-14 12:45:24,2025-08-14 13:01:51.600
923,113,259,2026-02-03 15:37:55,"Shivajinagar, Pune","Hinjewadi, Pune",9.64,Completed,2026-02-03 16:23:55,2026-02-03 16:43:11.800
924,53,32,2025-08-29 16:32:54,"Secunderabad, Hyderabad","Gachibowli, Hyderabad",17.5,Completed,2025-08-29 19:59:54,2025-08-29 20:34:54.000
925,94,274,2025-10-27 13:43:24,"Andheri, Mumbai","Colaba, Mumbai",23.6,Completed,2025-10-27 15:58:24,2025-10-27 16:45:36.000
926,22,215,2025-06-03 16:13:25,"Hitech City, Hyderabad","Gachibowli, Hyderabad",8.09,Completed,2025-06-03 22:50:25,2025-06-03 23:06:35.800
927,575,51,2025-07-06 06:59:58,"Lajpat Nagar, Delhi","Vasant Kunj, Delhi",23.61,Completed,2025-07-06 13:11:58,2025-07-06 13:59:11.200
928,112,133,2025-04-02 12:01:51,"Karol Bagh, Delhi","Connaught Place, Delhi",20.29,Completed,2025-04-03 10:36:51,2025-04-03 11:17:25.800
929,500,159,2025-04-03 05:46:46,"Dadar, Mumbai","Ghatkopar, Mumbai",1.37,Completed,2025-04-03 10:23:46,2025-04-03 10:33:46.000
930,277,80,2025-08-01 21:42:14,"Whitefield, Bangalore","Jayanagar, Bangalore",12.32,Completed,2025-08-02 07:07:14,2025-08-02 07:31:52.400
931,493,244,2025-06-10 14:26:07,"Koramangala, Bangalore","Jayanagar, Bangalore",18.98,Completed,2025-06-11 07:19:07,2025-06-11 07:57:04.600
932,260,167,2025-05-13 04:47:37,"Lajpat Nagar, Delhi","Saket, Delhi",10.46,Cancelled,2025-05-13 21:43:37,2025-05-13 22:04:32.200
933,243,180,2025-10-19 16:32:15,"Hinjewadi, Pune","Koregaon Park, Pune",14.54,Completed,2025-10-20 15:22:15,2025-10-20 15:51:19.800
934,330,72,2025-11-18 17:13:05,"Gachibowli, Hyderabad","Kukatpally, Hyderabad",13.1,Completed,2025-11-18 17:57:05,2025-11-18 18:23:17.000
935,163,373,2025-03-26 18:04:50,"Saket, Delhi","Rajouri Garden, Delhi",11.59,Cancelled,2025-03-27 14:00:50,2025-03-27 14:24:00.800
936,502,181,2025-11-06 22:20:02,"Hadapsar, Pune","Kalyani Nagar, Pune",18.64,Cancelled,2025-11-07 11:38:02,2025-11-07 12:15:18.800
937,103,371,2025-10-26 08:38:23,"Banjara Hills, Hyderabad","Hitech City, Hyderabad",8.08,Cancelled,2025-10-27 05:44:23,2025-10-27 06:00:32.600
938,301,146,2026-02-03 11:42:08,"Rajouri Garden, Delhi","Dwarka, Delhi",21.56,Completed,2026-02-03 20:26:08,2026-02-03 21:09:15.200
939,96,76,2025-05-23 08:55:34,"Connaught Place, Delhi","Lajpat Nagar, Delhi",7.37,Completed,2025-05-24 01:59:34,2025-05-24 02:14:18.400
940,351,243,2025-09-15 05:27:50,"Rajouri Garden, Delhi","Saket, Delhi",13.87,Completed,2025-09-16 01:31:50,2025-09-16 01:59:34.400
941,80,284,2025-03-18 04:09:51,"Juhu, Mumbai","Bandra, Mumbai",18.51,Completed,2025-03-19 03:46:51,2025-03-19 04:23:52.200
942,207,44,2025-07-05 13:30:56,"Indiranagar, Bangalore","Yelahanka, Bangalore",19.24,Cancelled,2025-07-06 05:44:56,2025-07-06 06:23:24.800
943,410,98,2026-02-14 05:15:17,"Karol Bagh, Delhi","Dwarka, Delhi",5.28,Cancelled,2026-02-15 00:50:17,2026-02-15 01:00:50.600
944,416,300,2025-10-28 22:15:21,"Aundh, Pune","Hinjewadi, Pune",1.92,Completed,2025-10-29 11:29:21,2025-10-29 11:39:21.000
945,35,24,2025-04-14 17:08:32,"Hadapsar, Pune","Koregaon Park, Pune",8.5,Completed,2025-04-14 23:30:32,2025-04-14 23:47:32.000
946,583,84,2025-07-20 15:14:33,"MG Road, Bangalore","Koramangala, Bangalore",3.79,Completed,2025-07-20 21:23:33,2025-07-20 21:33:33.000
947,27,65,2025-08-06 19:28:07,"Hebbal, Bangalore","Indiranagar, Bangalore",19.49,Completed,2025-08-07 13:01:07,2025-08-07 13:40:05.800
948,125,380,2025-03-14 19:53:09,"MG Road, Bangalore","Jayanagar, Bangalore",9.42,Completed,2025-03-15 00:35:09,2025-03-15 00:53:59.400
949,340,311,2025-11-17 19:12:34,"Whitefield, Bangalore","Yelahanka, Bangalore",12.77,Completed,2025-11-18 13:00:34,2025-11-18 13:26:06.400
950,506,40,2026-02-27 09:53:18,"Koramangala, Bangalore","MG Road, Bangalore",2.42,Completed,2026-02-27 20:14:18,2026-02-27 20:24:18.000
951,15,102,2025-04-29 03:40:39,"Koregaon Park, Pune","Hinjewadi, Pune",22.93,Cancelled,2025-04-29 08:05:39,2025-04-29 08:51:30.600
952,72,143,2025-10-29 09:05:43,"Hinjewadi, Pune","Hadapsar, Pune",3.86,Cancelled,2025-10-29 10:37:43,2025-10-29 10:47:43.000
953,34,57,2025-11-12 06:37:14,"Shivajinagar, Pune","Hadapsar, Pune",7.4,Completed,2025-11-12 12:11:14,2025-11-12 12:26:02.000
954,345,376,2025-12-30 00:09:24,"Andheri, Mumbai","Dadar, Mumbai",2.65,Completed,2025-12-30 10:28:24,2025-12-30 10:38:24.000
955,313,227,2025-07-25 20:57:23,"Madhapur, Hyderabad","Gachibowli, Hyderabad",3.8,Cancelled,2025-07-26 06:17:23,2025-07-26 06:27:23.000
956,421,377,2025-03-26 18:31:36,"Koramangala, Bangalore","MG Road, Bangalore",8.2,Completed,2025-03-27 06:51:36,2025-03-27 07:08:00.000
957,133,359,2025-05-11 19:27:58,"Vasant Kunj, Delhi","Karol Bagh, Delhi",23.72,Cancelled,2025-05-12 04:20:58,2025-05-12 05:08:24.400
958,56,291,2025-12-14 00:29:17,"Saket, Delhi","Vasant Kunj, Delhi",19.51,Completed,2025-12-14 20:47:17,2025-12-14 21:26:18.200
959,90,149,2025-08-17 05:23:07,"Bandra, Mumbai","Powai, Mumbai",21.94,Completed,2025-08-17 20:39:07,2025-08-17 21:22:59.800
960,208,262,2025-11-21 20:48:13,"Madhapur, Hyderabad","Banjara Hills, Hyderabad",16.69,Cancelled,2025-11-22 02:28:13,2025-11-22 03:01:35.800
961,384,389,2025-04-15 20:30:14,"Kukatpally, Hyderabad","Secunderabad, Hyderabad",10.15,Cancelled,2025-04-15 21:08:14,2025-04-15 21:28:32.000
962,358,317,2025-06-30 20:31:05,"Indiranagar, Bangalore","Yelahanka, Bangalore",10.11,Completed,2025-07-01 05:01:05,2025-07-01 05:21:18.200
963,28,130,2025-11-22 16:42:23,"Colaba, Mumbai","Ghatkopar, Mumbai",17.68,Completed,2025-11-23 01:22:23,2025-11-23 01:57:44.600
964,250,253,2025-07-26 21:20:18,"Yelahanka, Bangalore","Indiranagar, Bangalore",24.67,Completed,2025-07-27 06:19:18,2025-07-27 07:08:38.400
965,526,216,2025-10-21 04:53:29,"Yelahanka, Bangalore","Koramangala, Bangalore",8.82,Completed,2025-10-21 05:27:29,2025-10-21 05:45:07.400
966,70,285,2025-11-22 19:13:59,"Connaught Place, Delhi","Karol Bagh, Delhi",19.78,Cancelled,2025-11-23 06:30:59,2025-11-23 07:10:32.600
967,294,360,2025-10-23 06:52:55,"Rajouri Garden, Delhi","Karol Bagh, Delhi",2.28,Cancelled,2025-10-23 18:02:55,2025-10-23 18:12:55.000
968,497,303,2026-01-28 07:06:07,"Madhapur, Hyderabad","Banjara Hills, Hyderabad",13.77,Cancelled,2026-01-28 19:22:07,2026-01-28 19:49:39.400
969,465,203,2025-07-03 01:04:47,"Secunderabad, Hyderabad","Kukatpally, Hyderabad",20.76,Completed,2025-07-03 19:04:47,2025-07-03 19:46:18.200
970,320,46,2026-01-11 16:36:01,"Secunderabad, Hyderabad","Banjara Hills, Hyderabad",13.89,Cancelled,2026-01-12 12:07:01,2026-01-12 12:34:47.800
971,203,376,2025-11-19 05:46:20,"Karol Bagh, Delhi","Connaught Place, Delhi",9.31,Cancelled,2025-11-19 16:13:20,2025-11-19 16:31:57.200
972,185,134,2025-11-15 01:18:28,"Yelahanka, Bangalore","Whitefield, Bangalore",15.32,Cancelled,2025-11-15 05:03:28,2025-11-15 05:34:06.400
973,238,160,2025-10-03 19:34:01,"Hebbal, Bangalore","Indiranagar, Bangalore",20.08,Completed,2025-10-04 09:46:01,2025-10-04 10:26:10.600
974,98,48,2026-02-18 10:12:39,"Hebbal, Bangalore","Koramangala, Bangalore",8.51,Completed,2026-02-18 10:40:39,2026-02-18 10:57:40.200
975,456,285,2025-08-25 11:24:29,"Connaught Place, Delhi","Lajpat Nagar, Delhi",14.97,Cancelled,2025-08-26 07:21:29,2025-08-26 07:51:25.400
976,23,76,2025-05-22 07:55:46,"Yelahanka, Bangalore","MG Road, Bangalore",7.89,Completed,2025-05-22 08:32:46,2025-05-22 08:48:32.800
977,6,257,2025-04-04 17:00:08,"Viman Nagar, Pune","Hinjewadi, Pune",13.03,Completed,2025-04-05 08:33:08,2025-04-05 08:59:11.600
978,442,321,2025-06-30 05:04:37,"Jayanagar, Bangalore","Indiranagar, Bangalore",17.74,Completed,2025-06-30 05:53:37,2025-06-30 06:29:05.800
979,398,48,2025-12-17 11:55:05,"Saket, Delhi","Connaught Place, Delhi",4.69,Cancelled,2025-12-17 22:43:05,2025-12-17 22:53:05.000
980,24,299,2025-04-24 12:29:40,"Banjara Hills, Hyderabad","Hitech City, Hyderabad",2.93,Completed,2025-04-24 21:53:40,2025-04-24 22:03:40.000
981,231,311,2025-11-18 12:42:53,"Ameerpet, Hyderabad","Gachibowli, Hyderabad",1.95,Completed,2025-11-19 03:41:53,2025-11-19 03:51:53.000
982,457,306,2026-01-15 21:37:51,"Ghatkopar, Mumbai","Bandra, Mumbai",9.12,Completed,2026-01-15 23:38:51,2026-01-15 23:57:05.400
983,595,313,2026-01-01 20:12:51,"Kukatpally, Hyderabad","Banjara Hills, Hyderabad",10.49,Completed,2026-01-02 02:54:51,2026-01-02 03:15:49.800
984,271,147,2025-10-13 01:51:54,"Indiranagar, Bangalore","Whitefield, Bangalore",16.08,Completed,2025-10-13 19:18:54,2025-10-13 19:51:03.600
985,42,398,2026-01-09 19:25:23,"Vasant Kunj, Delhi","Saket, Delhi",3.95,Completed,2026-01-10 18:01:23,2026-01-10 18:11:23.000
986,176,323,2026-02-10 11:34:53,"Banjara Hills, Hyderabad","Madhapur, Hyderabad",6.75,Completed,2026-02-11 10:30:53,2026-02-11 10:44:23.000
987,181,268,2025-08-18 02:29:01,"Koramangala, Bangalore","MG Road, Bangalore",14.19,Completed,2025-08-18 09:43:01,2025-08-18 10:11:23.800
988,154,302,2026-02-27 13:39:45,"MG Road, Bangalore","Yelahanka, Bangalore",18.59,Cancelled,2026-02-27 17:02:45,2026-02-27 17:39:55.800
989,28,283,2025-10-12 01:31:49,"Lajpat Nagar, Delhi","Rajouri Garden, Delhi",1.4,Completed,2025-10-12 06:24:49,2025-10-12 06:34:49.000
990,384,336,2025-03-04 18:11:10,"Shivajinagar, Pune","Kalyani Nagar, Pune",7.74,Completed,2025-03-05 08:12:10,2025-03-05 08:27:38.800
991,70,189,2026-02-02 05:15:21,"Rajouri Garden, Delhi","Saket, Delhi",23.81,Completed,2026-02-02 20:03:21,2026-02-02 20:50:58.200
992,33,98,2025-05-18 00:03:57,"Indiranagar, Bangalore","Koramangala, Bangalore",16.91,Completed,2025-05-18 09:36:57,2025-05-18 10:10:46.200
993,559,26,2025-08-18 18:03:59,"Saket, Delhi","Vasant Kunj, Delhi",2.66,Completed,2025-08-18 18:28:59,2025-08-18 18:38:59.000
994,51,294,2025-05-04 01:51:41,"Banjara Hills, Hyderabad","Kukatpally, Hyderabad",8.57,Completed,2025-05-05 00:00:41,2025-05-05 00:17:49.400
995,96,205,2025-06-25 00:46:29,"Koramangala, Bangalore","Indiranagar, Bangalore",20.32,Cancelled,2025-06-25 06:37:29,2025-06-25 07:18:07.400
996,93,297,2026-02-14 12:11:49,"Hinjewadi, Pune","Shivajinagar, Pune",24.91,Completed,2026-02-15 10:54:49,2026-02-15 11:44:38.200
997,85,308,2025-11-25 13:34:37,"Hadapsar, Pune","Aundh, Pune",15.11,Completed,2025-11-25 16:23:37,2025-11-25 16:53:50.200
998,328,306,2026-01-29 03:25:50,"Viman Nagar, Pune","Kalyani Nagar, Pune",10.77,Completed,2026-01-29 08:26:50,2026-01-29 08:48:22.400
999,43,398,2026-01-27 20:54:05,"Kukatpally, Hyderabad","Madhapur, Hyderabad",15.66,Completed,2026-01-28 14:42:05,2026-01-28 15:13:24.200
1000,206,344,2025-07-17 21:14:18,"Hitech City, Hyderabad","Madhapur, Hyderabad",17.66,Cancelled,2025-07-18 09:11:18,2025-07-18 09:46:37.200
1001,508,6,2026-02-27 02:57:37,"Lajpat Nagar, Delhi","Karol Bagh, Delhi",1.39,Completed,2026-02-27 23:24:37,2026-02-27 23:34:37.000
1002,174,173,2025-09-11 13:30:42,"Bandra, Mumbai","Colaba, Mumbai",8.84,Completed,2025-09-11 21:14:42,2025-09-11 21:32:22.800
1003,496,296,2026-01-05 19:35:20,"Kalyani Nagar, Pune","Hinjewadi, Pune",12.8,Completed,2026-01-06 09:11:20,2026-01-06 09:36:56.000
1004,449,270,2025-11-11 12:40:06,"Indiranagar, Bangalore","MG Road, Bangalore",24.8,Completed,2025-11-11 13:03:06,2025-11-11 13:52:42.000
1005,83,370,2025-05-19 20:11:15,"Hinjewadi, Pune","Shivajinagar, Pune",13.49,Cancelled,2025-05-20 19:28:15,2025-05-20 19:55:13.800
1006,283,155,2026-01-19 00:59:28,"Ghatkopar, Mumbai","Andheri, Mumbai",10.95,Cancelled,2026-01-19 19:32:28,2026-01-19 19:54:22.000
1007,313,259,2025-04-12 17:41:47,"Shivajinagar, Pune","Koregaon Park, Pune",16.24,Completed,2025-04-13 02:53:47,2025-04-13 03:26:15.800
1008,235,232,2025-10-24 08:55:30,"Banjara Hills, Hyderabad","Kukatpally, Hyderabad",18.19,Completed,2025-10-24 14:01:30,2025-10-24 14:37:52.800
1009,106,375,2025-06-16 01:05:02,"Lajpat Nagar, Delhi","Vasant Kunj, Delhi",8.19,Completed,2025-06-16 20:00:02,2025-06-16 20:16:24.800
1010,406,27,2026-02-14 11:51:09,"Ghatkopar, Mumbai","Juhu, Mumbai",24.3,Completed,2026-02-15 08:54:09,2026-02-15 09:42:45.000
1011,46,277,2025-07-03 20:07:34,"Secunderabad, Hyderabad","Gachibowli, Hyderabad",2.41,Completed,2025-07-04 12:53:34,2025-07-04 13:03:34.000
1012,49,269,2025-06-10 10:16:15,"Whitefield, Bangalore","MG Road, Bangalore",16.68,Completed,2025-06-10 19:18:15,2025-06-10 19:51:36.600
1013,421,336,2025-10-21 07:46:39,"Kalyani Nagar, Pune","Aundh, Pune",2.41,Cancelled,2025-10-21 11:20:39,2025-10-21 11:30:39.000
1014,435,150,2025-08-10 16:44:50,"Kalyani Nagar, Pune","Hadapsar, Pune",9.3,Completed,2025-08-11 11:11:50,2025-08-11 11:30:26.000
1015,360,396,2025-10-17 19:33:17,"Gachibowli, Hyderabad","Kukatpally, Hyderabad",1.28,Completed,2025-10-18 15:36:17,2025-10-18 15:46:17.000
1016,328,353,2025-11-26 21:25:55,"Gachibowli, Hyderabad","Kukatpally, Hyderabad",15.94,Completed,2025-11-27 05:09:55,2025-11-27 05:41:47.800
1017,129,287,2025-07-10 00:56:36,"MG Road, Bangalore","Koramangala, Bangalore",7.52,Completed,2025-07-10 15:52:36,2025-07-10 16:07:38.400
1018,287,360,2026-02-17 08:08:18,"Madhapur, Hyderabad","Hitech City, Hyderabad",11.93,Completed,2026-02-17 20:20:18,2026-02-17 20:44:09.600
1019,474,369,2025-04-18 13:59:47,"Andheri, Mumbai","Bandra, Mumbai",2.74,Completed,2025-04-19 04:51:47,2025-04-19 05:01:47.000
1020,401,399,2026-02-11 16:59:23,"Dadar, Mumbai","Colaba, Mumbai",11.21,Cancelled,2026-02-11 18:47:23,2026-02-11 19:09:48.200
1021,272,129,2025-04-12 23:28:09,"Rajouri Garden, Delhi","Saket, Delhi",13.99,Completed,2025-04-13 01:10:09,2025-04-13 01:38:07.800
1022,245,30,2026-02-19 20:09:06,"Secunderabad, Hyderabad","Kukatpally, Hyderabad",5.22,Completed,2026-02-20 16:58:06,2026-02-20 17:08:32.400
1023,177,348,2025-07-01 21:56:50,"Ameerpet, Hyderabad","Secunderabad, Hyderabad",21.6,Completed,2025-07-02 16:39:50,2025-07-02 17:23:02.000
1024,294,11,2026-01-31 19:22:13,"Rajouri Garden, Delhi","Vasant Kunj, Delhi",9.97,Completed,2026-02-01 09:09:13,2026-02-01 09:29:09.400
1025,321,393,2025-11-24 23:23:50,"Dwarka, Delhi","Rajouri Garden, Delhi",11.96,Cancelled,2025-11-25 02:34:50,2025-11-25 02:58:45.200
1026,325,263,2025-07-10 03:18:18,"Ameerpet, Hyderabad","Kukatpally, Hyderabad",13.66,Completed,2025-07-10 18:21:18,2025-07-10 18:48:37.200
